"","name","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044"
"52","mean.pop.adults.15.49",1885308.00542556,1969014.92828694,2055394.47000597,2144724.74157204,2235855.99154552,2329778.19730143,2423938.35838753,2521623.62485154,2622583.71663409,2726934.09441015,2831673.58303344,2934521.40107719,3041919.94690163,3153014.21559048,3268409.37776292,3386972.04560271,3503291.54964962,3628180.36787821,3760646.54388509,3901867.29562826,4049876.6153343,4165645.80372354,4283161.59553218,4414283.00706287,4555738.04976607,4706811.09737242,4831578.61714246,4961231.53533114,5101817.62082991,5253160.70178005,5415001.433672,5525105.61856489,5633110.41944674,5750526.72034469,5878203.35595947,6015046.00561576,6138362.70151264,6261138.27349432,6392410.16786664,6530542.70492797,6677600.98799292,6821496.17538137,6967252.61722335,7114342.0683451,7261643.55644886,7415296.57573831,7586612.02663404,7760434.55797499,7934277.39096927,8105617.01826479,8274931.20846253,8489973.68497441,8709846.85496702,8926191.64250693,9138425.68896976,9350597.3399169,9544460.26631994,9728168.25049576,9909519.12163163,10087497.5410234,10263507.8060345,10441827.4850547,10615726.7628589,10790525.7590301,10963149.6839937
"53","lb.pop.adults.15.49",1876381.47989152,1960198.55039453,2046684.81301325,2136036.10190995,2227169.76176489,2321131.69074059,2415332.14906544,2513091.51162589,2614129.08494572,2718729.96637195,2823648.29031323,2926639.31245419,3034586.08771485,3145881.03391675,3261579.09039195,3380599.18093311,3497237.53638556,3622553.82520876,3755408.3874307,3896919.16535709,4045394.8111252,4161558.43145863,4279343.5618535,4410796.42836073,4552426.5798831,4703754.03519794,4828297.3166242,4957870.29317995,5098195.49947035,5249438.82242319,5410823.34661364,5520806.68934337,5628527.33103623,5745542.59933154,5872744.58156034,6009128.19593289,6131939.48438578,6254555.80784357,6385578.53290999,6523699.59127804,6670770.34878644,6815074.7667591,6960768.38534186,7108098.79096988,7255417.85232896,7409163.20704979,7580591.82349359,7754501.78476848,7928294.31502104,8099353.84462511,8268537.26941251,8483182.70843804,8702719.07431917,8918662.93575852,9130459.31512098,9342502.0232564,9536055.98363231,9719405.21560784,9900723.68717973,10078317.2191515,10253895.0164958,10431823.4834547,10605309.8495281,10779803.7940576,10952247.555161
"54","ub.pop.adults.15.49",1894234.5309596,1977831.30617935,2064104.12699868,2153413.38123413,2244542.22132615,2338424.70386226,2432544.56770961,2530155.7380772,2631038.34832246,2735138.22244836,2839698.87575365,2942403.48970019,3049253.80608841,3160147.3972642,3275239.6651339,3393344.91027232,3509345.56291368,3633806.91054766,3765884.70033948,3906815.42589942,4054358.41954339,4169733.17598845,4286979.62921086,4417769.585765,4559049.51964905,4709868.1595469,4834859.91766071,4964592.77748234,5105439.74218947,5256882.58113692,5419179.52073035,5529404.5477864,5637693.50785726,5755510.84135784,5883662.1303586,6020963.81529864,6144785.9186395,6267720.73914508,6399241.80282329,6537385.81857789,6684431.62719939,6827917.58400365,6973736.84910485,7120585.34572032,7267869.26056876,7421429.94442684,7592632.22977449,7766367.3311815,7940260.46691749,8111880.19190447,8281325.14751255,8496764.66151078,8716974.63561488,8933720.34925533,9146392.06281854,9358692.6565774,9552864.54900757,9736931.28538368,9918314.55608354,10096677.8628953,10273120.5955732,10451831.4866548,10626143.6761897,10801247.7240025,10974051.8128265
"55","mean.pop.males",1604277.14339506,1664466.22190475,1726723.74199873,1789767.87423455,1854938.1249577,1920530.5802896,1988207.33475622,2057355.09882029,2127764.49496128,2199967.00314975,2273243.94054026,2347542.34558055,2425184.35300364,2505134.43301288,2588681.79147466,2675535.42616704,2749766.43369051,2823790.00423172,2901347.6797384,2983033.66569476,3068451.06424275,3142121.84243609,3215990.9516833,3294365.92674395,3376804.66073749,3463502.12240179,3537624.95704382,3611210.81919666,3690353.43592169,3773226.45705169,3859662.82028075,3940146.01487512,4021020.11953391,4107731.08025872,4199210.73572163,4297356.15817956,4397994.90139688,4501823.13249067,4612470.37025683,4729646.09565098,4854086.27063211,4992350.69034302,5137418.33116257,5287225.43229636,5441410.6274795,5600628.39709018,5772662.54932894,5950951.51117395,6132542.37367288,6318373.99833545,6508269.92390834,6679595.15155689,6847215.70502407,7018423.17175274,7191757.51743321,7368316.83534358,7532062.28518551,7693937.6402185,7858615.14476862,8025957.96700733,8196395.31174731,8356127.0493185,8513875.39765224,8676233.1452927,8843070.2800553
"56","lb.pop.males",1594223.37059312,1654412.12900764,1716769.45789767,1779958.96392606,1845190.90142973,1910851.67915319,1978501.22445097,2047795.19691562,2118318.18353334,2190626.07343727,2263994.16566079,2338399.73293507,2416264.99011577,2496374.12677575,2580025.12304062,2667153.78753777,2741703.7359066,2815937.1292342,2893817.65815725,2975767.24478549,3061456.95266369,3135442.83358899,3209650.49067991,3288308.04631227,3370907.48811907,3457713.47970016,3532036.14942849,3605819.21350902,3685037.10827904,3768053.2455646,3854495.85376477,3935068.95911712,4015895.22320861,4102470.16777968,4193586.00170251,4291320.38466956,4391598.98793755,4495058.41883388,4605253.63870243,4722163.3925295,4846505.2010334,4984859.42142947,5129937.76914588,5279656.01176416,5434072.59468338,5593360.81035941,5765486.58293836,5943808.07246117,6125403.8150512,6311223.15130334,6501175.51276689,6672526.99367541,6840119.36921137,7011367.85998208,7184684.96744402,7361195.46754355,7524797.44594047,7686619.13467349,7851267.25366578,8018486.62855113,8188866.52132652,8348427.67335848,8506168.22301947,8668506.21331801,8835036.41732356
"57","ub.pop.males",1614330.91619699,1674520.31480186,1736678.02609979,1799576.78454305,1864685.34848566,1930209.48142601,1997913.44506146,2066915.00072496,2137210.80638922,2209307.93286222,2282493.71541972,2356684.95822603,2434103.71589151,2513894.73925001,2597338.45990871,2683917.06479631,2757829.13147441,2831642.87922924,2908877.70131955,2990300.08660404,3075445.1758218,3148800.85128319,3222331.41268669,3300423.80717564,3382701.83335592,3469290.76510342,3543213.76465915,3616602.4248843,3695669.76356435,3778399.66853877,3864829.78679674,3945223.07063311,4026145.01585921,4112991.99273777,4204835.46974075,4303391.93168956,4404390.81485621,4508587.84614745,4619687.10181123,4737128.79877246,4861667.34023081,4999841.95925656,5144898.89317926,5294794.85282857,5448748.66027562,5607895.98382095,5779838.51571953,5958094.94988673,6139680.93229456,6325524.84536755,6515364.33504979,6686663.30943837,6854312.04083676,7025478.48352339,7198830.06742241,7375438.20314361,7539327.12443055,7701256.14576352,7865963.03587146,8033429.30546352,8203924.1021681,8363826.42527853,8521582.57228501,8683960.07726739,8851104.14278703
"58","mean.pop.females",1661384.21342701,1725680.90413387,1791544.67214581,1859346.10863995,1928738.27461143,1999002.21737313,2070373.67628476,2143769.3160781,2218581.05424989,2294078.87094953,2370405.91924255,2447870.26337744,2527180.38202705,2610083.5880096,2696699.27053357,2785873.25771882,2861985.83171152,2937821.71362031,3017364.91407539,3099803.76073049,3186460.30833744,3261125.50713128,3334286.16377038,3412638.28978817,3494227.47763261,3579978.70666032,3653552.91163835,3728152.08184723,3806572.72135612,3890682.77589208,3979434.24899483,4062302.05500743,4147407.15204364,4237984.54330057,4334766.87562843,4438547.93567699,4544093.9084158,4654143.84239308,4769876.47685289,4891405.97853769,5019791.68554553,5161157.05720933,5309055.93522615,5462902.72400421,5621099.9599618,5783952.80655265,5960377.60567984,6142316.8233231,6328438.36960218,6517352.74472478,6711959.10500079,6887301.92448431,7060029.22025217,7234183.86888956,7411671.20642162,7592889.64960318,7760999.40018794,7927787.74368455,8097804.74119758,8270440.00072908,8446929.01021114,8612366.19251624,8775401.8280232,8943850.28160291,9115379.51695992
"59","lb.pop.females",1655876.31413926,1719985.89186024,1785634.25135855,1853292.84935119,1922537.0608861,1992708.25653314,2064001.10141398,2137417.67103424,2212204.52936035,2287750.09753372,2364176.7168948,2441682.37146302,2521150.28928444,2604302.99892261,2691113.69159422,2780525.39283572,2856797.70326966,2932829.38758543,3012788.80249638,3095482.56405869,3182411.77274638,3257332.99885646,3330903.23550875,3409472.19398478,3491342.34033009,3577244.55581171,3650672.36763874,3725066.12999107,3803330.82970671,3887190.41706648,3975521.44609546,4057928.72111076,4142472.44280721,4232514.96605073,4328729.30359329,4432126.88669211,4537093.20726626,4646840.5774688,4762198.02685055,4883346.60756221,5011486.50324747,5152772.83808644,5300606.08357823,5454415.92627742,5612491.88335166,5775242.20663533,5951456.75433346,6133108.9486529,6319083.09752312,6507863.91083707,6702434.73790207,6877656.14932049,7050170.93619828,7224358.5610283,7401772.83316475,7582889.33628063,7750956.87208242,7917453.08409019,8087262.0139552,8259753.22393571,8436343.48689382,8601451.31237517,8764417.83619305,8932685.77383684,9104149.18890356
"60","ub.pop.females",1666892.11271476,1731375.91640749,1797455.09293307,1865399.3679287,1934939.48833676,2005296.17821311,2076746.25115554,2150120.96112195,2224957.57913943,2300407.64436533,2376635.12159031,2454058.15529185,2533210.47476966,2615864.17709659,2702284.84947293,2791221.12260192,2867173.96015337,2942814.03965518,3021941.0256544,3104124.95740229,3190508.8439285,3264918.01540609,3337669.09203202,3415804.38559155,3497112.61493514,3582712.85750893,3656433.45563795,3731238.03370338,3809814.61300552,3894175.13471768,3983347.05189419,4066675.3889041,4152341.86128007,4243454.12055041,4340804.44766358,4444968.98466186,4551094.60956533,4661447.10731735,4777554.92685522,4899465.34951317,5028096.86784359,5169541.27633222,5317505.78687407,5471389.521731,5629708.03657193,5792663.40646997,5969298.45702621,6151524.6979933,6337793.64168124,6526841.5786125,6721483.47209952,6896947.69964813,7069887.50430606,7244009.17675082,7421569.57967849,7602889.96292573,7771041.92829345,7938122.40327892,8108347.46843997,8281126.77752245,8457514.53352847,8623281.0726573,8786385.81985335,8955014.78936899,9126609.84501629
"61","mean.pop.children",3112131.39428485,3180800.41030613,3249107.65521488,3324524.6975409,3406158.04752353,3497014.36485655,3560113.71434944,3620821.16453074,3686095.13408423,3756140.32875939,3831545.60949616,3872237.35558193,3903987.41647549,3935601.63683879,3967332.56217612,3998821.11117758,4038261.49608015,4076270.57641949,4111517.40579872,4143599.34191205,4175484.01150398,4227208.08931014,4283957.99355398,4339748.4972833,4391234.73408827,4443254.07705869,4546860.45692939,4661789.27901337,4777062.80567909,4890447.31294638,5003130.01575555,5155475.99399277,5319387.87786353,5482283.30432158,5645213.91501716,5808746.65781273,5932838.23093318,6048118.86031872,6164112.99993191,6280592.06205657,6394348.75787058,6459230.74550196,6512174.56020515,6564318.81187767,6616351.76670598,6668853.44069181,6674383.42330837,6667217.73795458,6664460.02366258,6665698.85909115,6668315.26346247,6691055.15995195,6719339.9730018,6754524.48079665,6794692.73918248,6839505.20004308,6893171.77455275,6948627.72975107,7005773.50775911,7063253.5465478,7122448.71120916,7185561.67228928,7248434.24280732,7306249.93160165,7357056.99557891
"62","lb.pop.children",3102072.44923573,3170587.90764488,3238928.50712073,3314588.42817267,3396231.42477687,3487067.75724725,3550242.19914267,3611022.32854465,3676413.7754146,3746635.90210531,3821981.67031072,3862855.54777054,3894818.67143836,3926460.90921929,3958607.39455882,3990290.40968347,4030096.20555584,4068480.86672783,4103824.70428357,4136117.15970977,4168455.11317648,4220542.37957777,4277459.21349793,4333469.7019853,4385469.6654204,4437734.58351958,4541450.59527055,4656827.37676144,4772263.57523643,4885514.19661452,4997994.36242154,5150131.23165369,5313803.16178831,5476682.18336243,5639172.01418087,5802547.93665219,5926409.81846978,6041503.079278,6157216.45208119,6273321.57566861,6386841.38046273,6451675.55441196,6504252.47208648,6556185.18907443,6608418.24754444,6660852.54771467,6666462.9457208,6659213.47155167,6656427.74648462,6657759.88119064,6660302.55588522,6683052.30086028,6711150.61314006,6745958.86601326,6786079.78366283,6830732.95346713,6884204.27169458,6939807.67183855,6996981.92700309,7054262.53400367,7113096.25582002,7176318.31494991,7239102.9842486,7296723.44479993,7347695.559485
"63","ub.pop.children",3122190.33933397,3191012.91296739,3259286.80330902,3334460.96690912,3416084.67027019,3506960.97246585,3569985.22955622,3630620.00051684,3695776.49275387,3765644.75541347,3841109.54868159,3881619.16339332,3913156.16151261,3944742.36445829,3976057.72979342,4007351.81267169,4046426.78660446,4084060.28611115,4119210.10731388,4151081.52411434,4182512.90983147,4233873.7990425,4290456.77361003,4346027.29258131,4396999.80275614,4448773.5705978,4552270.31858822,4666751.1812653,4781862.03612176,4895380.42927825,5008265.66908956,5160820.75633184,5324972.59393875,5487884.42528073,5651255.81585345,5814945.37897327,5939266.64339658,6054734.64135943,6171009.54778263,6287862.54844453,6401856.13527842,6466785.93659195,6520096.64832382,6572452.4346809,6624285.28586752,6676854.33366895,6682303.90089593,6675222.00435748,6672492.30084053,6673637.83699167,6676327.97103973,6699058.01904362,6727529.33286355,6763090.09558004,6803305.69470213,6848277.44661903,6902139.27741093,6957447.78766359,7014565.08851514,7072244.55909192,7131801.16659831,7194805.02962866,7257765.50136604,7315776.41840336,7366418.43167282
"64","mean.pop.total",6377792.75110692,6570947.53634475,6767376.06935942,6973638.6804154,7189834.44709266,7416547.16251927,7618694.72539042,7821945.57942913,8032440.6832954,8250186.20285866,8475195.46927897,8667649.96453991,8856352.15150618,9050819.65786127,9252713.62418436,9460229.79506344,9650013.76148217,9837882.29427151,10030229.9996125,10226436.7683373,10430395.3840842,10630455.4388775,10834235.1090077,11046752.7138154,11262266.8724584,11486734.9061208,11738038.3256116,12001152.1800573,12273988.9629569,12554356.5458902,12842227.0850311,13157924.0638753,13487815.1494411,13827998.9278809,14179191.5263672,14544650.7516693,14874927.0407459,15204085.8352025,15546459.8470416,15901644.1362452,16268226.7140482,16612738.4930543,16958648.8265939,17314446.9681782,17678862.3541473,18053434.6443346,18407423.5783172,18760486.0724516,19125440.7669376,19501425.6021514,19888544.2923716,20257952.2359932,20626584.898278,21007131.521439,21398121.4630373,21800711.6849898,22186233.4599262,22570353.1136541,22962193.3937253,23359651.5142842,23765773.0331676,24154054.914124,24537711.4684828,24926333.3584973,25315506.7925941
"65","lb.pop.total",6355779.42296426,6548602.43182545,6744792.02123313,6951135.56788544,7167246.07682488,7393907.3406641,7596060.20415917,7799466.32456818,8010035.10399045,8228053.49852065,8453106.90450232,8645923.47965235,8835285.5759513,9030147.95720586,9232773.68133654,9441064.28378385,9631763.54854048,9820710.61677303,10014174.3499632,10211620.2076257,10416855.7708111,10618274.9713577,10823458.2539164,11037193.8655562,11254297.1917292,11480298.7730918,11733012.3095086,11997393.2402621,12271565.8370156,12553174.6514195,12841004.6370334,13155243.9256252,13483459.4861653,13821897.6677115,14171495.3295642,14535409.4603157,14864279.3241765,15192276.3243975,15533653.9993271,15888115.7924955,16254244.2635406,16598209.1260171,16943493.3394249,17298837.5185698,17662925.5931939,18037247.6634582,18390652.2143483,18743486.0487933,19107968.4936208,19483389.6642251,19870214.8377702,20239097.9916205,20606935.2536619,20986908.9976398,21377524.3380412,21779792.2698205,22164775.2180754,22548320.8541655,22939815.9813432,23336743.9463345,23742573.1373461,24130371.1261922,24513695.4187749,24901940.7369695,25290929.3282143
"66","ub.pop.total",6399806.07924959,6593292.64086405,6789960.11748571,6996141.79294535,7212422.81736044,7439186.98437444,7641329.24662167,7844424.83429008,8054846.26260036,8272318.90719668,8497284.03405561,8689376.44942747,8877418.72706105,9071491.35851669,9272653.56703217,9479395.30634303,9668263.97442386,9855053.97176999,10046285.6492618,10241253.3290489,10443934.9973572,10642635.9063973,10845011.9640989,11056311.5620746,11270236.5531876,11493171.0391498,11743064.3417145,12004911.1198524,12276412.0888982,12555538.4403608,12843449.5330288,13160604.2021254,13492170.8127169,13834100.1880503,14186887.7231702,14553892.0430229,14885574.7573152,15215895.3460075,15559265.6947562,15915172.4799949,16282209.1645559,16627267.8600915,16973804.3137629,17330056.4177866,17694799.1151006,18069621.625211,18424194.942286,18777486.09611,19142913.0402545,19519461.5400776,19906873.746973,20276806.4803658,20646234.5428942,21027354.0452381,21418718.5880335,21821631.1001592,22207691.701777,22592385.3731427,22984570.8061074,23382559.0822339,23788972.9289891,24177738.7020558,24561727.5181906,24950725.980025,25340084.2569739
"67","mean.diag.ART.coverage.males",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180410221585707,0.244523508315381,0.350414835969436,0.485271257766345,0.591968576260554,0.640664373812103,0.645176603700819,0.628034298937691,0.64375616607498,0.659334855838063,0.671563374311881,0.704032724335992,0.728415185089184,0.744622363501328,0.77834529466378,0.855445693004577,0.896127944510545,0.920785744344157,0.935569991768645,0.944225804535045,0.950252550934898,0.953803677587915,0.956412069514565,0.95835083252667,0.960247869467976,0.962398151190731,0.963757733488071,0.964905222268439,0.966514860478925,0.967655407685122,0.968613274643793,0.969595151131012,0.970740495540777,0.971546294425658,0.971756421580723,0.972470115496932,0.973489657053849,0.973819679163024,0.974534497767566,0.975715246309683,0.975747726269407,0.976584118332106,0.977268632704611
"68","lb.diag.ART.coverage.males",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175393217800726,0.23920791849653,0.3443755373544,0.479099996555169,0.584208011702112,0.628586310915458,0.630157379687527,0.613571764399989,0.634737988014015,0.654580872597003,0.66889389355322,0.702161766112314,0.726634452339195,0.742943726149702,0.776540676919759,0.853449297523196,0.894369212987243,0.919460534612166,0.934498658244326,0.943252731156763,0.949314162691767,0.953019944061352,0.955662242838118,0.957602560095526,0.959526291604527,0.961722578824735,0.963075194978069,0.96428315781683,0.965978819337577,0.967013521832885,0.96798904107532,0.968903670963235,0.970082312340696,0.970841080971938,0.97107434857789,0.971796209243473,0.97274964015827,0.973146145573092,0.973865607935376,0.975032778923191,0.975054932508578,0.975829782778085,0.976517494682655
"69","ub.diag.ART.coverage.males",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185427225370688,0.249839098134232,0.356454134584471,0.491442518977522,0.599729140818995,0.652742436708748,0.66019582771411,0.642496833475393,0.652774344135945,0.664088839079122,0.674232855070541,0.70590368255967,0.730195917839172,0.746301000852955,0.780149912407801,0.857442088485958,0.897886676033847,0.922110954076149,0.936641325292964,0.945198877913327,0.951190939178029,0.954587411114478,0.957161896191013,0.959099104957813,0.960969447331424,0.963073723556727,0.964440271998073,0.965527286720048,0.967050901620273,0.968297293537358,0.969237508212266,0.970286631298788,0.971398678740857,0.972251507879379,0.972438494583555,0.973144021750392,0.974229673949427,0.974493212752955,0.975203387599756,0.976397713696176,0.976440520030237,0.977338453886128,0.978019770726567
"70","mean.diag.ART.coverage.females",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161218687683363,0.20618790351838,0.274380860670348,0.359667323939426,0.425934798496988,0.465566142309853,0.49243531214014,0.510770195616021,0.58251373645665,0.637095059400841,0.669670099716249,0.719229299995656,0.755371751266981,0.776454312158561,0.803746760588471,0.863440606935073,0.897304948516848,0.917634784258822,0.930271449499206,0.937768420642328,0.942978486953203,0.946608002803438,0.94893144376997,0.951403866013399,0.953341773750041,0.955079598180762,0.956463545707809,0.957992012735271,0.958900220547848,0.959426559174699,0.960177452304217,0.960818772571549,0.961480316700318,0.962345706351096,0.962925935998769,0.963542461209867,0.964352173758068,0.964814842884336,0.965468119531726,0.965587863553489,0.966222739501874,0.966530339828094,0.966780672492449
"71","lb.diag.ART.coverage.females",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156934268440017,0.202560800751749,0.271068390787711,0.356508550294102,0.42286378612084,0.462751254810066,0.489868132017153,0.508394002690391,0.580655717259962,0.634757283755336,0.667100373692695,0.716711374932443,0.753283558449208,0.774747486034572,0.802397984468954,0.862264995534741,0.896283249031713,0.916716877478859,0.929500278730479,0.937015478105964,0.942241530921055,0.946026177781837,0.948297454453952,0.950795134702888,0.952737488337221,0.954545144268051,0.955963437688022,0.957505265750576,0.958441744064494,0.95896712513191,0.959699285792548,0.960324051776552,0.961056962502009,0.961881739220129,0.962446970918332,0.962993457966783,0.963802327104194,0.964270732160831,0.964954059909641,0.965074418617599,0.965741009126289,0.96601305939669,0.966268969990572
"72","ub.diag.ART.coverage.females",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165503106926709,0.209815006285011,0.277693330552985,0.36282609758475,0.429005810873136,0.468381029809641,0.495002492263127,0.513146388541651,0.584371755653339,0.639432835046345,0.672239825739803,0.72174722505887,0.757459944084753,0.778161138282549,0.805095536707988,0.864616218335404,0.898326648001982,0.918552691038784,0.931042620267933,0.938521363178693,0.94371544298535,0.947189827825039,0.949565433085988,0.952012597323909,0.953946059162861,0.955614052093473,0.956963653727596,0.958478759719966,0.959358697031203,0.959885993217487,0.960655618815885,0.961313493366546,0.961903670898627,0.962809673482062,0.963404901079207,0.964091464452951,0.964902020411941,0.965358953607842,0.96598217915381,0.966101308489379,0.966704469877458,0.967047620259497,0.967292374994327
"73","mean.diag.ART.coverage.children",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166568906338881,0.266683920516218,0.407995158321828,0.570942921319719,0.678707730249032,0.748157086368002,0.780494199500327,0.794764429546907,0.802162376720956,0.801684010432517,0.796560536281588,0.793333845206158,0.788667792738224,0.784741812185543,0.783486470164761,0.81355079454884,0.836596526932639,0.852594731155634,0.865661787730735,0.883357206923496,0.892519121801643,0.907497965026762,0.926328909976883,0.948089412117055,0.963417243037794,0.978683835878729,0.995035782582129,1.01513102618695,1.02876883288172,1.05201975660095,1.05162937707659,1.04867148496212,1.05326971696469,1.0531024309274,1.06114582026862,1.05791535661717,1.06097337815393,1.07179542498282,1.06734559504296,1.0758725498432,1.07250511198433,1.06993201672591,1.07679778471787
"74","lb.diag.ART.coverage.children",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156050322318707,0.25675944699446,0.397061193931224,0.561163934933444,0.66976625044504,0.740872674669024,0.774549598603745,0.789868758080805,0.796929471037921,0.796705736344883,0.792067778047679,0.78883243024988,0.784036537686768,0.779636791702956,0.778923427393952,0.809053271989966,0.831256567456738,0.847040496544057,0.858938347828467,0.877048122329988,0.885452489640099,0.900234163295226,0.918811425425011,0.939519043792691,0.953818889765894,0.968066246844735,0.984317869445533,1.00257692410522,1.01540283679055,1.03594167931769,1.03435903310572,1.03100995364272,1.03486371473501,1.03434264317064,1.03965735070753,1.03666111067123,1.03931503204733,1.04824294285583,1.04379227719604,1.04928531365053,1.04442170660746,1.04092059387065,1.04837632209708
"75","ub.diag.ART.coverage.children",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177087490359054,0.276608394037976,0.418929122712432,0.580721907705995,0.687649210053023,0.755441498066981,0.78643880039691,0.799660101013009,0.807395282403991,0.806662284520151,0.801053294515496,0.797835260162436,0.79329904778968,0.789846832668129,0.788049512935571,0.818048317107714,0.84193648640854,0.858148965767211,0.872385227633003,0.889666291517003,0.899585753963186,0.914761766758297,0.933846394528756,0.956659780441418,0.973015596309694,0.989301424912723,1.00575369571872,1.02768512826868,1.04213482897288,1.0680978338842,1.06889972104745,1.06633301628152,1.07167571919437,1.07186221868416,1.0826342898297,1.07916960256312,1.08263172426054,1.09534790710981,1.09089891288987,1.10245978603588,1.10058851736119,1.09894343958116,1.10521924733866
"76","mean.diag.ART.coverage.total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169075364609474,0.224635090491863,0.308623856435895,0.410048193560993,0.484389495816461,0.523411334593723,0.542179827760819,0.551063505603727,0.606267130432655,0.648385157487715,0.673544935601527,0.715746548600609,0.74642212044457,0.764882468119173,0.793728313578868,0.859260889222471,0.89556294969913,0.91755963768165,0.931148360802042,0.939379388698388,0.94505023788259,0.948869005297587,0.951532711513921,0.954013958440343,0.956052272220714,0.958039297599825,0.959483888178457,0.960946754846124,0.962137431123778,0.962959871132985,0.963737243167283,0.964456986506877,0.965275872875244,0.966083865071773,0.966513081029726,0.967126578421272,0.96798885712319,0.968394068501352,0.969028630840433,0.969519124615818,0.969899763983587,0.970365025043576,0.970762593324672
"77","lb.diag.ART.coverage.total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165884585706539,0.221660307869859,0.305574447542701,0.406983955080226,0.481124330980464,0.519232679450973,0.537464998346838,0.546736489179726,0.604066171301463,0.646903628131037,0.671934889246944,0.713971558048406,0.744797499903261,0.763495919985931,0.792448375430475,0.857974581753063,0.89441363731983,0.91662975109892,0.930366574638687,0.938659715021177,0.944396904512532,0.948339791834763,0.951001324412956,0.953539626610633,0.95556863573196,0.95760596878653,0.959063515649252,0.960570898830171,0.961751366726393,0.962544805586012,0.963340080844082,0.964031270847342,0.964906721074643,0.965657931354971,0.966101998617648,0.966730258559513,0.967545582977613,0.967959033763251,0.968584407525694,0.969101767295161,0.969478767924513,0.969904909758183,0.970305811450854
"78","ub.diag.ART.coverage.total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172266143512409,0.227609873113867,0.31167326532909,0.41311243204176,0.487654660652457,0.527589989736473,0.546894657174801,0.555390522027728,0.608468089563847,0.649866686844392,0.67515498195611,0.717521539152812,0.748046740985878,0.766269016252414,0.795008251727261,0.86054719669188,0.896712262078429,0.918489524264379,0.931930146965396,0.940099062375599,0.945703571252648,0.94939821876041,0.952064098614886,0.954488290270053,0.956535908709468,0.958472626413119,0.959904260707662,0.961322610862077,0.962523495521163,0.963374936679957,0.964134405490485,0.964882702166413,0.965645024675845,0.966509798788575,0.966924163441803,0.967522898283032,0.968432131268767,0.968829103239452,0.969472854155171,0.969936481936476,0.970320760042662,0.970825140328969,0.971219375198489
"79","mean.plhiv.males",58637.8946196167,69756.6802783177,82105.5985796639,94069.3818662607,107251.458173111,121009.587852804,135723.194409778,151137.287901004,166960.827004624,183327.05484057,199764.4571329,216366.501420609,232327.256078602,248488.79617559,264980.448610492,281150.191981406,297589.058452187,313836.307401629,329937.658788809,345432.381341709,360184.983525981,374541.142876718,388488.695695586,403170.974744358,417123.622239541,429990.699946532,442584.030264066,454618.865868864,466142.557153777,476178.532277601,484503.570742845,490154.614748971,493445.351819461,495581.607090917,496982.502696635,498004.530133761,499340.849392355,498975.276624824,499326.456953932,500847.870848421,503278.355272154,506032.783407274,509243.270650345,512136.568702924,514927.968496785,517410.146997142,519876.859084959,522156.239025211,524283.567650568,525960.143679241,527265.161864608,528189.135566736,528672.095802839,528865.84325373,528347.901938938,527530.202174209,526258.64198604,524428.567268911,521868.034459391,518660.087527968,515098.440991565,511061.777919396,506417.670697318,501113.100662355,495333.894951083
"80","lb.plhiv.males",55218.4742993451,66142.436100931,78082.9826666296,89705.8917537946,102545.488461223,115960.727039901,130287.849473126,145318.577900232,160843.714470764,176867.221699944,192934.079719818,209212.237355195,224840.140569775,240731.128118155,256963.154966951,272882.863846848,289093.178854697,305127.838616429,320965.477951304,336228.321781488,350800.476704009,364953.109242426,378676.881656204,393136.333295192,406860.01896938,419539.682365723,431840.963431638,443593.729762854,454875.796214534,464681.745306427,472720.714454208,478167.848008024,481382.972625292,483358.36336345,484655.394572616,485603.275605838,486909.673803032,486569.197739284,486901.140079822,488297.552916377,490616.106250128,493201.226694341,496328.035454907,499081.60594823,501746.632311106,504148.682061097,506548.623532803,508749.474358563,510759.444001355,512352.633062486,513544.146612708,514427.643577501,514833.435867753,514908.673325328,514399.112017764,513524.800197182,512174.159670783,510308.476085134,507745.650558993,504554.192758542,500982.40892865,496951.892196372,492311.745624962,487066.828485398,481321.980300397
